PACKET_ID,TIME_MS,PRESS_HPA,TEMP_C,BARO_ALT,VERT_VEL,AX,AY,AZ,GX,GY,GZ,GPS_FIX,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,APOGEE_TRIGGERED,RSSI,SNR
18020,456006,1011.88,35.98,0.75,1.13,-2.33,-0.95,1.23,0.05,0.53,-11.6,0,0.0,0.0,0.0,0,0,-1,0.0
18040,456506,1011.89,35.99,0.66,0.98,-2.37,-0.97,1.22,0.36,0.53,-13.55,0,0.0,0.0,0.0,0,0,-1,0.0
18060,457006,1011.86,36.0,0.89,1.22,-2.37,-1.31,1.21,28.16,2.72,-106.11,0,0.0,0.0,0.0,0,0,-1,0.0
18080,457506,1011.84,35.99,1.05,1.3,-2.26,-1.69,1.27,3.9,3.76,3.34,0,0.0,0.0,0.0,0,0,-1,0.0
18100,458006,1011.89,36.01,0.69,1.07,-2.15,-1.88,1.29,0.85,1.32,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
18120,458506,1011.87,36.0,0.97,1.22,-2.26,-1.69,1.27,-2.87,-1.0,7.37,0,0.0,0.0,0.0,0,0,-1,0.0
18140,459006,1011.9,36.01,0.61,1.18,-2.31,-1.62,1.26,-2.75,-2.58,-33.61,0,0.0,0.0,0.0,0,0,-1,0.0
18160,459506,1011.89,36.01,0.69,1.28,-2.18,-1.85,1.3,-2.08,-3.07,-39.65,0,0.0,0.0,0.0,0,0,-1,0.0
18180,460006,1011.86,36.01,0.9,1.49,-2.09,-1.92,1.28,-0.43,-0.21,-12.57,0,0.0,0.0,0.0,0,0,-1,0.0
18200,460506,1011.86,36.01,0.91,1.35,-2.1,-1.91,1.29,0.42,0.59,-6.23,0,0.0,0.0,0.0,0,0,-1,0.0
18220,461006,1011.83,36.01,1.14,1.36,-2.03,-2.0,1.28,-0.92,1.2,5.84,0,0.0,0.0,0.0,0,0,-1,0.0
18240,461506,1011.85,36.01,0.97,1.17,-2.01,-1.99,1.28,0.05,1.38,10.35,0,0.0,0.0,0.0,0,0,-1,0.0
18260,462006,1011.86,36.02,0.89,1.34,-2.03,-1.98,1.28,-0.31,0.34,-3.06,0,0.0,0.0,0.0,0,0,-1,0.0
18280,462506,1011.85,36.02,0.96,1.4,-2.06,-1.95,1.26,0.3,1.87,18.34,0,0.0,0.0,0.0,0,0,-1,0.0
18300,463006,1011.86,36.02,0.87,1.25,-2.07,-1.93,1.28,-0.31,0.28,-1.05,0,0.0,0.0,0.0,0,0,-1,0.0
18320,463506,1011.84,36.03,1.07,1.49,-2.03,-1.98,1.27,-0.19,0.28,-8.0,0,0.0,0.0,0.0,0,0,-1,0.0
18340,464006,1011.85,36.02,0.99,1.26,-2.01,-1.99,1.28,-0.13,0.65,0.54,0,0.0,0.0,0.0,0,0,-1,0.0
18360,464506,1011.84,36.03,1.04,1.18,-2.02,-1.99,1.27,-0.13,0.89,4.87,0,0.0,0.0,0.0,0,0,-1,0.0
18380,465006,1011.84,36.03,1.03,1.43,-2.02,-1.98,1.28,-0.13,0.46,-2.27,0,0.0,0.0,0.0,0,0,-1,0.0
18400,465506,1011.86,36.02,0.89,1.34,-2.02,-1.99,1.28,-0.37,0.46,-0.44,0,0.0,0.0,0.0,0,0,-1,0.0
18420,466006,1011.87,36.03,0.8,1.14,-2.02,-1.99,1.25,-0.01,0.22,-6.48,0,0.0,0.0,0.0,0,0,-1,0.0
18440,466506,1011.87,36.03,0.82,1.15,-2.0,-1.99,1.24,0.73,1.38,3.28,0,0.0,0.0,0.0,0,0,-1,0.0
18460,467006,1011.89,36.03,0.67,1.21,-2.03,-2.0,1.28,1.34,1.62,-6.17,0,0.0,0.0,0.0,0,0,-1,0.0
18480,467506,1011.9,36.04,0.59,1.04,-2.07,-1.94,1.32,0.05,0.65,-5.07,0,0.0,0.0,0.0,0,0,-1,0.0
18500,468006,1011.87,36.04,0.8,1.33,-2.06,-1.96,1.23,0.91,1.87,5.11,0,0.0,0.0,0.0,0,0,-1,0.0
18520,468506,1011.87,36.04,0.83,1.35,-2.07,-1.92,1.27,-0.19,1.38,10.78,0,0.0,0.0,0.0,0,0,-1,0.0
18540,469006,1011.84,36.04,1.07,1.47,-2.03,-1.98,1.3,-0.55,-0.75,-26.72,0,0.0,0.0,0.0,0,0,-1,0.0
18560,469506,1011.86,36.04,0.92,1.47,-1.92,-2.07,1.28,0.3,0.46,-14.95,0,0.0,0.0,0.0,0,0,-1,0.0
18580,470006,1011.88,36.05,0.76,1.07,-2.07,-1.93,1.27,-0.19,0.16,-7.69,0,0.0,0.0,0.0,0,0,-1,0.0
18600,470506,1011.86,36.04,0.89,1.31,-1.99,-2.01,1.3,-0.07,1.14,6.09,0,0.0,0.0,0.0,0,0,-1,0.0
18620,471006,1011.85,36.05,0.97,1.48,-1.98,-2.03,1.3,-0.43,0.1,-8.06,0,0.0,0.0,0.0,0,0,-1,0.0
18640,471506,1011.87,36.04,0.79,1.43,-2.0,-2.01,1.27,-0.13,1.44,19.74,0,0.0,0.0,0.0,0,0,-1,0.0
18660,472006,1011.83,36.05,1.12,1.26,-2.12,-1.9,1.29,-0.49,0.28,-3.3,0,0.0,0.0,0.0,0,0,-1,0.0
18680,472506,1011.85,36.05,1.02,1.39,-2.18,-1.82,1.28,-0.37,0.34,-1.17,0,0.0,0.0,0.0,0,0,-1,0.0
18700,473006,1011.83,36.04,1.12,1.34,-2.18,-1.82,1.26,-0.13,0.77,4.32,0,0.0,0.0,0.0,0,0,-1,0.0
18720,473506,1011.87,36.05,0.82,1.18,-2.2,-1.8,1.28,-0.01,0.4,-2.69,0,0.0,0.0,0.0,0,0,-1,0.0
18740,474006,1011.88,36.05,0.71,1.29,-2.21,-1.77,1.29,0.36,1.07,6.76,0,0.0,0.0,0.0,0,0,-1,0.0
18760,474506,1011.88,36.05,0.74,1.34,-2.13,-1.89,1.27,-0.07,1.62,19.07,0,0.0,0.0,0.0,0,0,-1,0.0
18780,475006,1011.87,36.06,0.78,1.27,-2.18,-1.83,1.28,-0.43,0.4,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
18800,475506,1011.85,36.06,1.02,1.49,-2.14,-1.85,1.26,-0.37,0.16,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
18820,476006,1011.89,36.06,0.66,1.28,-2.17,-1.84,1.26,-0.43,0.46,-1.54,0,0.0,0.0,0.0,0,0,-1,0.0
18840,476506,1011.85,36.06,1.01,1.15,-2.16,-1.84,1.28,0.48,1.01,1.94,0,0.0,0.0,0.0,0,0,-1,0.0
18860,477006,1011.86,36.06,0.92,1.21,-2.15,-1.86,1.28,0.3,0.71,-4.34,0,0.0,0.0,0.0,0,0,-1,0.0
18880,477506,1011.87,36.06,0.82,1.25,-2.16,-1.85,1.29,-0.07,0.59,-0.13,0,0.0,0.0,0.0,0,0,-1,0.0
18900,478006,1011.88,36.06,0.7,1.29,-2.17,-1.84,1.27,-0.01,0.59,-1.35,0,0.0,0.0,0.0,0,0,-1,0.0
18920,478506,1011.86,36.06,0.87,1.21,-2.19,-1.8,1.28,-0.25,0.28,-5.74,0,0.0,0.0,0.0,0,0,-1,0.0
18940,479006,1011.84,36.07,1.08,1.42,-2.17,-1.84,1.27,-0.13,0.4,-3.18,0,0.0,0.0,0.0,0,0,-1,0.0
18960,479506,1011.86,36.07,0.94,1.27,-2.17,-1.83,1.27,-0.49,0.16,-4.46,0,0.0,0.0,0.0,0,0,-1,0.0
18980,480006,1011.84,36.07,1.03,1.32,-2.23,-1.79,1.27,-0.37,0.89,-8.98,0,0.0,0.0,0.0,0,0,-1,0.0
19000,480506,1011.87,36.07,0.79,1.08,-1.88,-2.06,1.27,-4.4,3.21,-69.58,0,0.0,0.0,0.0,0,0,-1,0.0
19020,481006,1011.84,36.07,1.03,1.28,-1.75,-2.15,1.26,0.54,0.59,6.45,0,0.0,0.0,0.0,0,0,-1,0.0
19040,481506,1011.87,36.08,0.85,1.46,-1.7,-2.15,1.29,-0.25,1.56,-4.95,0,0.0,0.0,0.0,0,0,-1,0.0
19060,482006,1011.9,36.08,0.56,1.15,-2.28,-1.65,1.27,-6.65,-1.43,73.22,0,0.0,0.0,0.0,0,0,-1,0.0
19080,482506,1011.88,36.08,0.76,1.1,-2.37,-0.94,1.21,-9.64,14.43,130.84,0,0.0,0.0,0.0,0,0,-1,0.0
19100,483006,1011.84,36.07,1.04,1.16,-1.84,-0.35,1.18,1.88,1.44,44.62,0,0.0,0.0,0.0,0,0,-1,0.0
19120,483506,1011.85,36.07,0.96,1.04,-1.33,-0.25,1.18,0.6,2.42,31.82,0,0.0,0.0,0.0,0,0,-1,0.0
19140,484006,1011.85,36.08,0.96,0.66,-0.88,-0.33,1.18,6.15,14.12,98.65,0,0.0,0.0,0.0,0,0,-1,0.0
19160,484506,1011.88,36.08,0.9,0.66,-0.57,-0.56,1.18,-0.25,1.81,4.62,0,0.0,0.0,0.0,0,0,-1,0.0
19180,485006,1011.9,36.08,0.57,0.73,-0.57,-0.63,1.18,-0.25,0.65,3.34,0,0.0,0.0,0.0,0,0,-1,0.0
19200,485506,1011.82,36.09,1.27,1.16,-0.56,-0.65,1.19,-0.68,0.77,2.55,0,0.0,0.0,0.0,0,0,-1,0.0
19220,486006,1011.85,36.09,1.01,1.0,-0.55,-0.65,1.18,-0.68,0.53,-1.29,0,0.0,0.0,0.0,0,0,-1,0.0
19240,486506,1011.9,36.1,0.57,0.67,-0.57,-0.64,1.18,-0.01,0.59,-1.54,0,0.0,0.0,0.0,0,0,-1,0.0
19260,487006,1011.86,36.1,0.89,0.93,-0.56,-0.64,1.21,-0.43,0.53,-1.17,0,0.0,0.0,0.0,0,0,-1,0.0
19280,487506,1011.84,36.11,1.06,0.85,-0.58,-0.64,1.18,0.18,0.71,1.33,0,0.0,0.0,0.0,0,0,-1,0.0
19300,488006,1011.86,36.11,0.88,0.82,-0.57,-0.64,1.18,0.73,1.32,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
19320,488506,1011.85,36.12,1.01,1.01,-0.55,-0.65,1.19,-0.43,0.46,-1.11,0,0.0,0.0,0.0,0,0,-1,0.0
19340,489006,1011.84,36.12,1.07,1.11,-0.56,-0.64,1.19,-0.55,-0.33,-15.07,0,0.0,0.0,0.0,0,0,-1,0.0
19360,489506,1011.84,36.13,1.04,1.0,-0.53,-0.66,1.18,0.48,-2.46,15.6,0,0.0,0.0,0.0,0,0,-1,0.0
19380,490006,1011.88,36.13,0.7,0.86,-0.53,-0.69,1.19,-1.41,3.45,0.96,0,0.0,0.0,0.0,0,0,-1,0.0
19400,490506,1011.83,36.14,1.16,0.97,-0.52,-0.7,1.19,0.36,1.62,5.66,0,0.0,0.0,0.0,0,0,-1,0.0
19420,491006,1011.86,36.14,0.9,0.82,-0.52,-0.69,1.18,-0.74,0.89,-3.61,0,0.0,0.0,0.0,0,0,-1,0.0
19440,491506,1011.86,36.15,0.91,0.77,-0.54,-0.68,1.19,-0.31,0.65,-2.15,0,0.0,0.0,0.0,0,0,-1,0.0
19460,492006,1011.83,36.15,1.11,0.88,-0.54,-0.65,1.19,-0.13,0.77,-1.6,0,0.0,0.0,0.0,0,0,-1,0.0
19480,492506,1011.85,36.16,1.01,0.93,-0.55,-0.67,1.2,-0.68,0.04,-14.1,0,0.0,0.0,0.0,0,0,-1,0.0
19500,493006,1011.84,36.17,1.1,1.2,-0.56,-0.66,1.18,-0.31,1.2,3.52,0,0.0,0.0,0.0,0,0,-1,0.0
19520,493506,1011.83,36.17,1.17,0.97,-0.51,-0.69,1.18,0.73,1.56,14.32,0,0.0,0.0,0.0,0,0,-1,0.0
19540,494006,1011.88,36.18,0.74,0.62,-0.56,-0.65,1.19,-0.25,0.65,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
19560,494506,1011.86,36.18,0.94,0.81,-0.57,-0.63,1.19,-0.13,0.59,-3.43,0,0.0,0.0,0.0,0,0,-1,0.0
19580,495006,1011.86,36.19,0.92,0.78,-0.54,-0.66,1.18,-0.43,0.34,-4.71,0,0.0,0.0,0.0,0,0,-1,0.0
19600,495506,1011.87,36.19,0.83,0.97,-0.58,-0.64,1.2,-0.13,0.71,2.55,0,0.0,0.0,0.0,0,0,-1,0.0
19620,496006,1011.9,36.2,0.58,0.67,-0.53,-0.68,1.19,-0.19,0.59,1.88,0,0.0,0.0,0.0,0,0,-1,0.0
19640,496506,1011.9,36.2,0.61,1.0,-0.56,-0.64,1.19,-0.49,0.22,-4.77,0,0.0,0.0,0.0,0,0,-1,0.0
19660,497006,1011.88,36.2,0.72,0.95,-0.55,-0.65,1.19,0.36,1.01,3.28,0,0.0,0.0,0.0,0,0,-1,0.0
19680,497506,1011.85,36.21,0.99,0.95,-0.56,-0.64,1.18,-0.13,0.65,0.72,0,0.0,0.0,0.0,0,0,-1,0.0
19700,498006,1011.87,36.22,0.82,0.8,-0.56,-0.64,1.19,0.18,0.83,1.33,0,0.0,0.0,0.0,0,0,-1,0.0
19740,499006,1011.87,36.23,0.82,0.96,-0.56,-0.64,1.19,-0.31,0.53,-6.23,0,0.0,0.0,0.0,0,0,-1,0.0
19760,499506,1011.87,36.23,0.78,0.96,-0.54,-0.66,1.19,-0.31,0.4,1.82,0,0.0,0.0,0.0,0,0,-1,0.0
19780,500006,1011.85,36.24,0.95,1.2,-0.54,-0.67,1.16,0.24,1.07,4.68,0,0.0,0.0,0.0,0,0,-1,0.0
19800,500506,1011.86,36.24,0.91,0.78,-0.56,-0.63,1.18,-0.01,0.83,0.42,0,0.0,0.0,0.0,0,0,-1,0.0
19820,501006,1011.86,36.25,0.93,0.7,-0.54,-0.65,1.18,0.73,1.32,8.59,0,0.0,0.0,0.0,0,0,-1,0.0
19840,501506,1011.85,36.26,0.97,1.03,-0.55,-0.65,1.19,0.18,0.95,5.17,0,0.0,0.0,0.0,0,0,-1,0.0
19860,502006,1011.85,36.26,0.99,0.94,-0.55,-0.65,1.19,-0.68,-0.69,-20.19,0,0.0,0.0,0.0,0,0,-1,0.0
19880,502506,1011.87,36.27,0.78,0.83,-0.54,-0.65,1.17,-0.98,-0.57,-24.34,0,0.0,0.0,0.0,0,0,-1,0.0
19900,503006,1011.86,36.27,0.93,0.96,-0.58,-0.63,1.18,-1.41,-0.45,-15.07,0,0.0,0.0,0.0,0,0,-1,0.0
19920,503506,1011.86,36.28,0.93,1.02,-0.53,-0.67,1.18,-0.49,0.4,-5.99,0,0.0,0.0,0.0,0,0,-1,0.0
19940,504006,1011.86,36.28,0.86,0.82,-0.55,-0.63,1.17,0.05,1.2,12.24,0,0.0,0.0,0.0,0,0,-1,0.0
19960,504506,1011.86,36.29,0.93,0.95,-0.58,-0.61,1.19,-0.49,0.71,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
19980,505006,1011.89,36.29,0.65,0.55,-0.57,-0.63,1.18,-0.74,0.04,-10.87,0,0.0,0.0,0.0,0,0,-1,0.0
20000,505506,1011.87,36.3,0.78,0.82,-0.56,-0.64,1.18,0.05,0.89,9.07,0,0.0,0.0,0.0,0,0,-1,0.0
20020,506006,1011.87,36.31,0.86,0.69,-0.56,-0.64,1.19,0.79,1.68,17.18,0,0.0,0.0,0.0,0,0,-1,0.0
20040,506506,1011.87,36.31,0.81,0.94,-0.54,-0.66,1.19,0.18,0.95,5.6,0,0.0,0.0,0.0,0,0,-1,0.0
20060,507006,1011.9,36.31,0.57,0.88,-0.44,-0.77,1.2,0.91,1.56,21.02,0,0.0,0.0,0.0,0,0,-1,0.0
20080,507506,1011.9,36.32,0.58,0.85,-0.53,-0.69,1.19,-0.13,0.59,-4.46,0,0.0,0.0,0.0,0,0,-1,0.0
20100,508006,1011.86,36.33,0.91,1.02,-0.52,-0.7,1.19,-0.13,0.59,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
20120,508506,1011.85,36.32,0.95,1.0,-0.52,-0.7,1.19,-0.13,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
20140,509006,1011.86,36.34,0.87,0.83,-0.53,-0.68,1.2,-0.19,0.53,1.02,0,0.0,0.0,0.0,0,0,-1,0.0
20160,509506,1011.84,36.34,1.06,1.06,-0.52,-0.7,1.19,-0.07,0.65,-0.26,0,0.0,0.0,0.0,0,0,-1,0.0
20180,510006,1011.87,36.35,0.85,0.99,-0.52,-0.7,1.19,-0.13,0.65,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
20200,510506,1011.86,36.35,1.13,0.92,-0.52,-0.7,1.19,-0.13,0.59,-0.44,0,0.0,0.0,0.0,0,0,-1,0.0
20220,511006,1011.84,36.35,1.09,0.73,-0.52,-0.69,1.19,-0.13,0.53,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
20240,511506,1011.84,36.35,1.07,0.93,-0.52,-0.7,1.19,-0.07,0.65,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
20260,512006,1011.85,36.37,0.97,0.93,-0.52,-0.7,1.19,-0.19,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
20280,512506,1011.85,36.37,0.96,0.99,-0.52,-0.7,1.19,-0.07,0.59,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
23520,594152,1011.91,36.86,0.46,1.28,-2.34,-1.5,1.27,-0.13,0.71,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23540,594654,1011.87,36.86,0.8,1.39,-2.34,-1.5,1.27,-0.19,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
23560,595163,1011.9,36.86,0.56,1.37,-2.34,-1.49,1.27,-0.13,0.71,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
23580,595665,1011.87,36.86,0.85,1.25,-2.32,-1.51,1.27,-0.25,-0.94,-21.48,0,0.0,0.0,0.0,0,0,-1,0.0
23600,596173,1011.86,36.86,0.89,1.31,-2.28,-1.64,1.28,-0.62,-1.36,-28.67,0,0.0,0.0,0.0,0,0,-1,0.0
23620,596675,1011.9,36.85,0.6,1.16,-2.26,-1.68,1.27,-0.13,0.71,0.29,0,0.0,0.0,0.0,0,0,-1,0.0
23640,597184,1011.88,36.85,0.76,1.38,-2.25,-1.7,1.3,0.12,0.59,-2.21,0,0.0,0.0,0.0,0,0,-1,0.0
23660,597684,1011.9,36.87,0.6,1.4,-2.28,-1.7,1.29,-0.49,0.16,-4.77,0,0.0,0.0,0.0,0,0,-1,0.0
